"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"432FA44V","blogPost","2017","","COMMUNIQUÉ DE LA RÉUNION INTER-ASSOCIATIVE DU SAMEDI 18 MARS 2017","Collectif Intersexes & Allié.e.s","","","","https://ciaintersexes.wordpress.com/2017/03/25/communique-de-la-reunion-inter-associative-du-samedi-18-mars-2017/","Samedi 18 mars 2017 se déroulait à Paris la toute première rencontre inter-associative trans-intersexes de France. Cette rencontre historique, destinée à la création d’un collectif national, s’insc…","2017-03-25","2017-05-14 15:35:18","2017-05-14 15:35:18","2017-05-14 15:35:18","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\QWHJNKHQ\communique-de-la-reunion-inter-associative-du-samedi-18-mars-2017.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENVTHJ3G","blogPost","","","L'Asso TRANS INTER action","TRANS INTER action","","","","http://www.trans-inter-action.org/lasso-trans-inter-action/","Association Trans & Intersexe, féministe, dynamiser les initiatives au sein de la ""communauté"" trans Nantaise, Loire-Atlantique, Pays-de-la-Loire.","","2017-05-14 15:41:04","2017-05-14 15:41:04","2017-05-14 15:41:04","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\UG874PGT\lasso-trans-inter-action.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTD5W3RH","webpage","","","(2) RITA Grenoble - Accueil","","","","","https://www.facebook.com/rita.grenoble/","","","2017-05-14 15:48:34","2017-05-14 15:48:34","2017-05-14 15:48:34","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\BNV95JVF\rita.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2DASXUVZ","webpage","","","(2) T-Time - Accueil","","","","","https://www.facebook.com/asso.t.time/","","","2017-05-14 15:50:53","2017-05-14 15:50:53","2017-05-14 15:50:53","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\QZDE897J\asso.t.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6S7ENNZ","webpage","","","Welcome to OII Europe!","OII Europe","","","","https://oiieurope.org/","OII Europe is the only Intersex-led umbrella organisation working for human rights of intersex people in Europe. OII Europe was  [Continue Reading]","","2017-05-14 16:02:11","2017-05-14 16:02:11","2017-05-14 16:02:11","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\87AA7E6M\oiieurope.org.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MRVCWBM","blogPost","2017","","MAP: Situation of intersex people in the world // 4th International Intersex Forum","OII Europe","","","","https://oiieurope.org/map-situation-intersex-people-world-4th-international-intersex-forum/","Situation of intersex people in the world // 4th International Intersex Forum Create bar charts   Map created by Loé  [Continue Reading]","2017-04-25","2017-05-14 16:04:09","2017-05-14 16:04:09","2017-05-14 16:04:09","","","","","","","MAP","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\F82JA4RV\map-situation-intersex-people-world-4th-international-intersex-forum.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F9HQZCQH","webpage","","","First, Do No Harm: ensuring the rights of children born intersex.","","","","","https://www.amnesty.org/en/latest/campaigns/2017/05/intersex-rights/","‘Is it a boy or a girl?’ It is often the first question people ask parents about their baby. It’s a question based on the assumption that the world is divided into two groups of people, male and female. But that is not always the case.","","2017-05-14 16:06:36","2017-05-14 16:06:36","2017-05-14 16:06:36","","","","","","","First, Do No Harm","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\3EE677IE\intersex-rights.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QF3IZC9J","webpage","","","Liste des Asso Trans-Intersexe en France - Nov 2016.pdf","Dropbox","","","","https://www.dropbox.com/s/8gm6hyoykubmwnq/Liste%20des%20Asso%20Trans-Intersexe%20en%20France%20-%20Nov%202016.pdf?dl=0","Partagé avec Dropbox","","2017-05-14 16:13:36","2017-05-14 16:13:36","2017-05-14 16:13:36","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\2QPWQ35N\Liste des Asso Trans-Intersexe en France - Nov 2016.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAPMTEXW","webpage","","","Ces enfants entre masculin et féminin","","","","","https://www.migrosmagazine.ch/societe/reportage/article/ces-enfants-entre-masculin-et-feminin","Appelés intersexués ou insexués, ces enfants dont la nature n’a pas réellement déterminé le sexe ne sont plus forcément opérés à la naissance. A Lausanne comme à Genève,","","2017-05-14 16:26:54","2017-05-14 16:26:54","2017-05-14 16:26:54","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\C78NVTJW\ces-enfants-entre-masculin-et-feminin.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TII3GU94","newspaperArticle","2011","Joignot, Frédéric","Fille ou garçon ? Non, intersexué","Le Monde.fr","","1950-6244","","http://www.lemonde.fr/week-end/article/2011/04/22/fille-ou-garcon-non-intersexue_1511136_1477893.html","Depuis quelques années, les hermaphrodites, ou intersexués, commencent à faire entendre leur différence. Ils veulent pouvoir choisir leur genre en connaissance de cause, sans être assigné à un sexe souvent dès la petite enfance par la chirurgie. Une enquête réalisée pour","2011-04-22","2017-05-14 16:29:07","2017-05-14 16:29:07","2017-05-14 16:29:07","","","","","","","Fille ou garçon ?","","","","","","","fr","","","","","Le Monde","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\CEN4CZR5\fille-ou-garcon-non-intersexue_1511136_1477893.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXHCA9MV","webpage","","","11-Table-ronde ""Sexe, genre et identité"" - Vincent Guillot - vidéo Dailymotion","Dailymotion","","","","http://www.dailymotion.com/video/xrhehw_11-table-ronde-sexe-genre-et-identite-vincent-guillot_school","Colloque international ""Mon corps a-t-il un sexe? Détermination du sexe et contraintes du genre"", organisé à Paris par l'Institut Emilie du Châtelet les 22 et 23 juin 2011 (filmé par le Centre audiovisuel Simone de Beauvoir)","","2017-05-14 16:49:20","2017-05-14 16:49:20","2017-05-14 16:49:20","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\EHK8QM6X\xrhehw_11-table-ronde-sexe-genre-et-identite-vincent-guillot_school.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZW3RMQK","newspaperArticle","2017","Dupont, Gaëlle","« Ni homme ni femme », la question du sexe neutre pour l’état civil devant la Cour de cassation","Le Monde.fr","","1950-6244","","http://www.lemonde.fr/societe/article/2017/03/22/le-troisieme-sexe-devant-la-cour-de-cassation_5098649_3224.html","Une personne intersexe de 66 ans avait demandé que la mention « sexe neutre » soit inscrite sur ses papiers d’identité.","2017-03-22","2017-05-14 16:55:48","2017-05-14 16:55:48","2017-05-14 16:55:48","","","","","","","","","","","","","","fr","","","","","Le Monde","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\ZA5527JD\le-troisieme-sexe-devant-la-cour-de-cassation_5098649_3224.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNFFU6I4","encyclopediaArticle","2016","","Intersex flag","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Intersex_flag&oldid=746532748","The Intersex flag was created by Organisation Intersex International Australia in July 2013 to create a flag ""that is not derivative, but is yet firmly grounded in meaning"". The organisation aimed to create a symbol without gendered pink and blue colors. It describes yellow and purple as ""hermaphrodite"" colors. The organisation describes it as freely available ""for use by any intersex person or organisation who wishes to use it, in a human rights affirming community context"". The flag has been utilised by a range of media and human rights organisations.","2016-10-28","2017-05-14 17:02:56","2017-05-14 17:02:56","2017-05-14 17:02:56","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 746532748","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\SU7H9TX2\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZBHEKAR","webpage","2017","","Hollande prône l'interdiction des chirurgies sur les enfants intersexes","Libération.fr","","","","http://next.liberation.fr/sexe/2017/03/17/hollande-prone-l-interdiction-des-chirurgies-sur-les-enfants-intersexes_1556444","Le président de la République a profité de recevoir des associations de lutte pour les droits LGBT à l'Elysée pour dresser un bilan un brin orienté de son quinquennat en la matière.","2017-03-17","2017-05-14 17:04:35","2017-05-14 17:04:35","2017-05-14 17:04:35","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\KD5KWJP5\hollande-prone-l-interdiction-des-chirurgies-sur-les-enfants-intersexes_1556444.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
