"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"25XRQA5X","encyclopediaArticle","2017","","Intersex people and religion","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Intersex_people_and_religion&oldid=780282996","Intersex people are born with sex characteristics, such as chromosomes, gonads, or genitals that, according to the UN Office of the High Commissioner for Human Rights, ""do not fit typical binary notions of male or female bodies"". Intersex people were historically termed hermaphrodites, ""congenital eunuchs"", or even congenitally ""frigid"". Such terms have fallen out of favor, now considered to be misleading and stigmatizing. Intersex people have been treated in different ways by different religions and cultures, and numerous historical accounts exist.","2017-05-14","2017-05-14 14:50:10","2017-05-14 14:50:10","2017-05-14 14:50:10","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 780282996","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\T3C8FC2Z\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5NVN239N","encyclopediaArticle","2017","","List of researchers on intersex","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=List_of_researchers_on_intersex&oldid=778976617","Intersex people are born with sex characteristics, such as genitals, gonads and chromosome patterns, ""that do not fit typical binary notions of male or female bodies"". This list consists of notable researchers on intersex issues, including human rights, legal recognition and medical issues. The individual listings note the subject's main occupation or source of notability.","2017-05-06","2017-05-14 14:52:01","2017-05-14 14:52:01","2017-05-14 14:52:01","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 778976617","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\W7CAZ3D2\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBTM3V85","encyclopediaArticle","2016","","Test de féminité","Wikipédia","","","","https://fr.wikipedia.org/w/index.php?title=Test_de_f%C3%A9minit%C3%A9&oldid=132259845","Un test de féminité est un test pratiqué lors des compétitions sportives pour déterminer si les sportives professionnelles ne seraient pas intersexuées. Les athlètes qui échouent au test de féminité ont la possibilité de voir leur cas réexaminé par une commission d'experts après deux ans et un traitement adéquat.","2016-11-29","2017-05-14 14:52:42","2017-05-14 14:52:42","2017-05-14 14:52:42","","","","","","","","","","","","","","fr","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 132259845","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\WCPTAADD\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HN335ZSR","encyclopediaArticle","2017","","Sex verification in sports","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Sex_verification_in_sports&oldid=779559123","Sex verification in sports (also known as gender verification, or loosely as gender determination or a sex test) is the issue of verifying the eligibility of an athlete to compete in a sporting event that is limited to a single sex. The issue has arisen multiple times in the Olympic games and other sporting competitions where it has been alleged that male athletes attempted to compete as women, or that a woman has an intersex condition giving an alleged unfair advantage. The first mandatory sex test issued by the IAAF for woman athletes was in July 1950 in the month before the European Championships in Belgium. All athletes were tested in their own countries. Sex testing at the games began at the 1966 European Athletics Championships in response to suspicion that several of the best women athletes from the Soviet Union and Eastern Europe were actually men. At the Olympics, testing was introduced in 1968. Initially, sex verification took the form of physical examinations. It subsequently evolved into chromosome testing, and later testosterone testing. It is not always a simple case of checking for XX vs. XY chromosomes, or sex hormone levels, to determine whether an athlete is unambiguously a woman or a man. Fetuses start out as undifferentiated, and the Y chromosome turns on a variety of hormones that differentiate the baby as a male. Sometimes this does not occur, and people with two X chromosomes can develop hormonally or phenotypically as a male, and people with an X and a Y can develop hormonally or phenotypically as a female. Reports have shown how elite women athletes have been humiliated, excluded, and suffered human rights violations as a result of sex verification testing. Such cases have included female genital mutilation and sterilization. Not only have reports shown that the tests have physically affected women athletes, but they have also shown that such tests can cause psychological harm to women. Sex verification tests can create sex and identity crises, demeaning reactions, social isolation, depression, and suicide. Essentially, research shows that the benefits to gender testing do not outweigh the disadvantages.","2017-05-09","2017-05-14 14:57:29","2017-05-14 14:57:29","2017-05-14 14:57:29","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 779559123","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\VUS425CK\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQK5XMGU","encyclopediaArticle","2017","","Sex verification in sports","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Sex_verification_in_sports&oldid=779559123","Sex verification in sports (also known as gender verification, or loosely as gender determination or a sex test) is the issue of verifying the eligibility of an athlete to compete in a sporting event that is limited to a single sex. The issue has arisen multiple times in the Olympic games and other sporting competitions where it has been alleged that male athletes attempted to compete as women, or that a woman has an intersex condition giving an alleged unfair advantage. The first mandatory sex test issued by the IAAF for woman athletes was in July 1950 in the month before the European Championships in Belgium. All athletes were tested in their own countries. Sex testing at the games began at the 1966 European Athletics Championships in response to suspicion that several of the best women athletes from the Soviet Union and Eastern Europe were actually men. At the Olympics, testing was introduced in 1968. Initially, sex verification took the form of physical examinations. It subsequently evolved into chromosome testing, and later testosterone testing. It is not always a simple case of checking for XX vs. XY chromosomes, or sex hormone levels, to determine whether an athlete is unambiguously a woman or a man. Fetuses start out as undifferentiated, and the Y chromosome turns on a variety of hormones that differentiate the baby as a male. Sometimes this does not occur, and people with two X chromosomes can develop hormonally or phenotypically as a male, and people with an X and a Y can develop hormonally or phenotypically as a female. Reports have shown how elite women athletes have been humiliated, excluded, and suffered human rights violations as a result of sex verification testing. Such cases have included female genital mutilation and sterilization. Not only have reports shown that the tests have physically affected women athletes, but they have also shown that such tests can cause psychological harm to women. Sex verification tests can create sex and identity crises, demeaning reactions, social isolation, depression, and suicide. Essentially, research shows that the benefits to gender testing do not outweigh the disadvantages.","2017-05-09","2017-05-14 15:04:34","2017-05-14 15:04:34","2017-05-14 15:04:34","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 779559123","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\C4GV45WB\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HHBSG299","encyclopediaArticle","2017","","Television works about intersex","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Television_works_about_intersex&oldid=759099488","Intersex, in humans and other animals, describes variations in sex characteristics including chromosomes, gonads, sex hormones, or genitals that, according to the UN Office of the High Commissioner for Human Rights, ""do not fit typical binary notions of male or female bodies"". Intersex people and themes appear in numerous television episodes. Representations have often lacked realism, and in some cases described as stigmatizing or garbage by intersex advocates, with some examples of ""everyday social types"" but many cases of medical dilemmas, murderers, and ciphers for discussions about sex and gender.","2017-01-09","2017-05-14 15:08:33","2017-05-14 15:08:33","2017-05-14 15:08:33","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 759099488","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\BC8J469I\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFT8X8T6","encyclopediaArticle","2017","","Films about intersex","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Films_about_intersex&oldid=764254038","Intersex, in humans and other animals, describes variations in sex characteristics including chromosomes, gonads, sex hormones, or genitals that, according to the UN Office of the High Commissioner for Human Rights, ""do not fit typical binary notions of male or female bodies"". Intersex is a part of nature and that is reflected in some representations of intersex in film and other media.","2017-02-07","2017-05-14 15:08:42","2017-05-14 15:08:42","2017-05-14 15:08:42","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 764254038","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\IURNRZJN\index.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"57FNFIVN","webpage","","","Ce que cela signifie d'être une personne intersexe","Le Huffington Post","","","","http://www.huffingtonpost.fr/2017/05/03/ce-que-cela-signifie-detre-une-personne-intersexe_a_22065079/","La Cour de cassation décide ce jeudi 4 mai si un intersexe pourra obtenir la mention ""sexe neutre"" sur son état civil.","","2017-05-14 15:19:39","2017-05-14 15:19:39","2017-05-14 15:19:39","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\2JU7FDPD\ce-que-cela-signifie-detre-une-personne-intersexe_a_22065079.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQ7N4CGP","webpage","","","Collectif Intersexes & Allié.e.s","Collectif Intersexes & Allié.e.s","","","","https://ciaintersexes.wordpress.com/blog/","","","2017-05-14 15:34:08","2017-05-14 15:34:08","2017-05-14 15:34:08","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\8ZGCCEQB\ciaintersexes.wordpress.com.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"432FA44V","blogPost","2017","","COMMUNIQUÉ DE LA RÉUNION INTER-ASSOCIATIVE DU SAMEDI 18 MARS 2017","Collectif Intersexes & Allié.e.s","","","","https://ciaintersexes.wordpress.com/2017/03/25/communique-de-la-reunion-inter-associative-du-samedi-18-mars-2017/","Samedi 18 mars 2017 se déroulait à Paris la toute première rencontre inter-associative trans-intersexes de France. Cette rencontre historique, destinée à la création d’un collectif national, s’insc…","2017-03-25","2017-05-14 15:35:18","2017-05-14 15:35:18","2017-05-14 15:35:18","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\QWHJNKHQ\communique-de-la-reunion-inter-associative-du-samedi-18-mars-2017.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENVTHJ3G","blogPost","","","L'Asso TRANS INTER action","TRANS INTER action","","","","http://www.trans-inter-action.org/lasso-trans-inter-action/","Association Trans & Intersexe, féministe, dynamiser les initiatives au sein de la ""communauté"" trans Nantaise, Loire-Atlantique, Pays-de-la-Loire.","","2017-05-14 15:41:04","2017-05-14 15:41:04","2017-05-14 15:41:04","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\UG874PGT\lasso-trans-inter-action.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTD5W3RH","webpage","","","(2) RITA Grenoble - Accueil","","","","","https://www.facebook.com/rita.grenoble/","","","2017-05-14 15:48:34","2017-05-14 15:48:34","2017-05-14 15:48:34","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\BNV95JVF\rita.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2DASXUVZ","webpage","","","(2) T-Time - Accueil","","","","","https://www.facebook.com/asso.t.time/","","","2017-05-14 15:50:53","2017-05-14 15:50:53","2017-05-14 15:50:53","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\QZDE897J\asso.t.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6S7ENNZ","webpage","","","Welcome to OII Europe!","OII Europe","","","","https://oiieurope.org/","OII Europe is the only Intersex-led umbrella organisation working for human rights of intersex people in Europe. OII Europe was  [Continue Reading]","","2017-05-14 16:02:11","2017-05-14 16:02:11","2017-05-14 16:02:11","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\87AA7E6M\oiieurope.org.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MRVCWBM","blogPost","2017","","MAP: Situation of intersex people in the world // 4th International Intersex Forum","OII Europe","","","","https://oiieurope.org/map-situation-intersex-people-world-4th-international-intersex-forum/","Situation of intersex people in the world // 4th International Intersex Forum Create bar charts   Map created by Loé  [Continue Reading]","2017-04-25","2017-05-14 16:04:09","2017-05-14 16:04:09","2017-05-14 16:04:09","","","","","","","MAP","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\F82JA4RV\map-situation-intersex-people-world-4th-international-intersex-forum.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F9HQZCQH","webpage","","","First, Do No Harm: ensuring the rights of children born intersex.","","","","","https://www.amnesty.org/en/latest/campaigns/2017/05/intersex-rights/","‘Is it a boy or a girl?’ It is often the first question people ask parents about their baby. It’s a question based on the assumption that the world is divided into two groups of people, male and female. But that is not always the case.","","2017-05-14 16:06:36","2017-05-14 16:06:36","2017-05-14 16:06:36","","","","","","","First, Do No Harm","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\3EE677IE\intersex-rights.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QF3IZC9J","webpage","","","Liste des Asso Trans-Intersexe en France - Nov 2016.pdf","Dropbox","","","","https://www.dropbox.com/s/8gm6hyoykubmwnq/Liste%20des%20Asso%20Trans-Intersexe%20en%20France%20-%20Nov%202016.pdf?dl=0","Partagé avec Dropbox","","2017-05-14 16:13:36","2017-05-14 16:13:36","2017-05-14 16:13:36","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\2QPWQ35N\Liste des Asso Trans-Intersexe en France - Nov 2016.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GAPMTEXW","webpage","","","Ces enfants entre masculin et féminin","","","","","https://www.migrosmagazine.ch/societe/reportage/article/ces-enfants-entre-masculin-et-feminin","Appelés intersexués ou insexués, ces enfants dont la nature n’a pas réellement déterminé le sexe ne sont plus forcément opérés à la naissance. A Lausanne comme à Genève,","","2017-05-14 16:26:54","2017-05-14 16:26:54","2017-05-14 16:26:54","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\C78NVTJW\ces-enfants-entre-masculin-et-feminin.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TII3GU94","newspaperArticle","2011","Joignot, Frédéric","Fille ou garçon ? Non, intersexué","Le Monde.fr","","1950-6244","","http://www.lemonde.fr/week-end/article/2011/04/22/fille-ou-garcon-non-intersexue_1511136_1477893.html","Depuis quelques années, les hermaphrodites, ou intersexués, commencent à faire entendre leur différence. Ils veulent pouvoir choisir leur genre en connaissance de cause, sans être assigné à un sexe souvent dès la petite enfance par la chirurgie. Une enquête réalisée pour","2011-04-22","2017-05-14 16:29:07","2017-05-14 16:29:07","2017-05-14 16:29:07","","","","","","","Fille ou garçon ?","","","","","","","fr","","","","","Le Monde","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\CEN4CZR5\fille-ou-garcon-non-intersexue_1511136_1477893.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXHCA9MV","webpage","","","11-Table-ronde ""Sexe, genre et identité"" - Vincent Guillot - vidéo Dailymotion","Dailymotion","","","","http://www.dailymotion.com/video/xrhehw_11-table-ronde-sexe-genre-et-identite-vincent-guillot_school","Colloque international ""Mon corps a-t-il un sexe? Détermination du sexe et contraintes du genre"", organisé à Paris par l'Institut Emilie du Châtelet les 22 et 23 juin 2011 (filmé par le Centre audiovisuel Simone de Beauvoir)","","2017-05-14 16:49:20","2017-05-14 16:49:20","2017-05-14 16:49:20","","","","","","","","","","","","","","","","","","","","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\EHK8QM6X\xrhehw_11-table-ronde-sexe-genre-et-identite-vincent-guillot_school.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZW3RMQK","newspaperArticle","2017","Dupont, Gaëlle","« Ni homme ni femme », la question du sexe neutre pour l’état civil devant la Cour de cassation","Le Monde.fr","","1950-6244","","http://www.lemonde.fr/societe/article/2017/03/22/le-troisieme-sexe-devant-la-cour-de-cassation_5098649_3224.html","Une personne intersexe de 66 ans avait demandé que la mention « sexe neutre » soit inscrite sur ses papiers d’identité.","2017-03-22","2017-05-14 16:55:48","2017-05-14 16:55:48","2017-05-14 16:55:48","","","","","","","","","","","","","","fr","","","","","Le Monde","","","","C:\Users\sosof\AppData\Roaming\Zotero\Zotero\Profiles\4wnveodu.default\zotero\storage\ZA5527JD\le-troisieme-sexe-devant-la-cour-de-cassation_5098649_3224.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
